DR Number,Date Occurred,Time Occurred,latitude,longitude
120312190,2012-05-05,235,33.9447,-118.2781
120308461,2012-03-12,2130,34.0352,-118.284
120308233,2012-03-09,1150,34.0073,-118.3182
120313454,2012-05-27,230,34.0001,-118.3171
120308960,2012-03-20,2310,34.0327,-118.3177
120309578,2012-03-30,815,34.0182,-118.2915
120309451,2012-03-29,1100,34.0328,-118.2915
120311052,2012-04-20,1709,34.023,-118.2793
120311396,2012-04-26,1500,34.0138,-118.3465
120310421,2012-04-12,1600,34.0182,-118.3349
120308605,2012-03-15,745,34.0073,-118.3182
120314019,2012-06-04,1330,34.0124,-118.3351
120315567,2012-06-26,2050,34.0146,-118.3351
120310486,2012-04-10,600,34.0363,-118.309
120314154,2012-06-05,1740,34.0184,-118.2915
120313042,2012-05-21,930,34.0303,-118.284
120311882,2012-05-03,1715,34.0046,-118.29
120313168,2012-05-23,1130,34.0182,-118.3351
120309209,2012-03-25,2305,34.0246,-118.3138
120310272,2012-04-10,1500,34.0337,-118.3058
120309756,2012-04-02,1720,34.0037,-118.3214
120308755,2012-03-02,2235,34.0085,-118.3351
120314155,2012-06-05,930,34.0255,-118.3002
120315598,2012-06-27,1140,34.0295,-118.3351
120315578,2012-06-26,1930,34.0304,-118.3721
120311499,2012-04-28,600,34.0327,-118.3015
120308860,2012-03-19,1800,34.0355,-118.2786
120312719,2012-05-16,750,34.0037,-118.3089
120309665,2012-03-17,1730,34.0325,-118.3613
120312277,2012-05-09,1645,34.01,-118.2915
120312450,2012-05-12,1525,34.023,-118.2824
120314603,2012-06-12,1400,34.0309,-118.3177
120311073,2012-04-22,30,34.0338,-118.3177
120308089,2012-03-06,1450,34.0325,-118.363
120309146,2012-03-24,1200,34.0183,-118.3556
120313825,2012-05-31,1045,34.0183,-118.3182
120309797,2012-04-03,1250,34.0184,-118.3029
120310736,2012-04-17,1000,34.0324,-118.2768
120310617,2012-04-15,1050,34.0165,-118.3067
120312154,2012-05-07,2040,34.0037,-118.318
120301019,2012-06-15,1215,34.0091,-118.2915
120309805,2012-04-03,1420,34.0085,-118.3089
120313304,2012-05-24,1350,34.0109,-118.3314
120315068,2012-06-19,1420,34.0184,-118.2915
120309701,2012-03-26,2015,34.0174,-118.3089
120314908,2012-06-17,1915,34.0274,-118.2882
120309950,2012-04-01,845,34.0,-118.3294
120314127,2012-06-05,1130,33.998,-118.3294
120312535,2012-05-13,1110,34.0364,-118.3065
120313465,2012-05-28,1040,34.0226,-118.3351
120309587,2012-03-31,1200,34.02,-118.2915
120310077,2012-04-05,1315,34.0058,-118.3329
120310041,2012-04-07,115,34.0009,-118.359
120308000,2012-03-02,1540,34.0176,-118.3458
120309004,2012-03-22,25,34.0305,-118.2915
120315528,2012-06-26,1000,34.014,-118.2827
120310438,2012-04-12,2130,34.0056,-118.2827
120309666,2012-03-20,750,34.0337,-118.3003
120314779,2012-06-14,1430,34.0126,-118.3403
120314205,2012-06-05,900,34.0217,-118.3723
120309676,2012-04-01,1335,34.0295,-118.3351
120314464,2012-06-09,230,34.0037,-118.3002
120312875,2012-05-16,1815,34.0037,-118.2991
120310253,2012-04-10,1320,34.0258,-118.2775
120315204,2012-06-21,1445,34.0037,-118.3203
120309280,2012-03-27,835,34.0146,-118.2872
120311653,2012-04-30,815,34.0325,-118.3541
120308594,2012-03-15,740,34.0217,-118.3723
120313946,2012-06-03,125,34.0327,-118.3177
120313067,2012-05-21,1635,34.0325,-118.37
120309745,2012-04-02,1045,34.0105,-118.3398
120310666,2012-04-16,1410,34.0214,-118.2787
120308286,2012-03-10,920,34.015,-118.3416
120311771,2012-05-02,1000,34.0108,-118.3171
120308770,2012-03-14,1430,34.0109,-118.3023
120308895,2012-03-18,1520,34.0255,-118.3548
120312758,2012-05-17,500,34.0216,-118.3556
120310639,2012-04-16,800,34.0219,-118.3002
120314575,2012-06-11,2105,34.0326,-118.3471
120309641,2012-04-01,45,34.0327,-118.3177
120310147,2012-04-08,1840,34.0344,-118.326
120318777,2012-05-15,105,34.0087,-118.3426
120310485,2012-04-10,2030,34.0042,-118.3319
120312122,2012-05-07,745,34.0109,-118.2959
120308143,2012-03-07,1340,34.0243,-118.2806
120309819,2012-04-03,2325,34.0325,-118.3519
120308939,2012-03-20,1730,34.0216,-118.3659
120309077,2012-03-23,755,34.0288,-118.2834
120313392,2012-05-26,1030,34.0284,-118.284
120310988,2012-04-19,1400,34.0072,-118.3373
120314624,2012-06-12,1550,34.0183,-118.3182
120312416,2012-05-11,1820,34.0231,-118.2938
120313642,2012-05-30,745,34.0146,-118.313
120313697,2012-05-28,1850,34.0213,-118.3339
120307677,2012-03-01,750,34.0182,-118.2915
120312586,2012-05-14,1745,34.0255,-118.3591
120309990,2012-03-17,5,34.0084,-118.3275
120314960,2012-06-18,920,34.0217,-118.3723
120307938,2012-03-04,1750,34.0295,-118.3351
120314901,2012-06-17,755,34.015,-118.3416
120311263,2012-04-19,2305,34.0256,-118.3338
120308357,2012-03-12,30,34.0326,-118.3338
120314711,2012-06-12,1820,34.021,-118.3002
120310362,2012-04-11,2250,34.0182,-118.2824
120310999,2012-04-20,2240,34.0167,-118.2811
120308911,2012-03-20,740,34.0279,-118.3561
120309705,2012-03-29,2150,34.0073,-118.3002
120300855,2012-03-29,1700,34.0265,-118.3177
120309917,2012-04-05,810,34.0119,-118.3089
120310896,2012-04-19,800,34.0217,-118.3723
120315477,2012-06-25,1505,34.0326,-118.3224
120311151,2012-04-23,1220,34.0111,-118.3524
120314121,2012-06-05,1100,34.0109,-118.3089
120308764,2012-03-09,2110,34.0155,-118.3002
120310096,2012-04-07,15,34.0338,-118.3177
120315104,2012-06-19,1730,34.0255,-118.3548
120312321,2012-05-10,720,34.0282,-118.2749
120308005,2012-03-02,2300,34.0243,-118.2806
120314422,2012-06-09,610,34.0309,-118.3601
120309668,2012-03-21,1300,34.0282,-118.2749
120314316,2012-06-07,1600,34.0352,-118.3337
120314799,2012-06-15,1040,34.0037,-118.2871
120310543,2012-04-13,1900,34.0183,-118.3171
120310506,2012-04-13,1620,34.0278,-118.3609
120311163,2012-04-23,1725,34.0137,-118.3089
120310480,2012-04-09,1515,34.0183,-118.3089
120312933,2012-05-18,1825,34.0099,-118.2959
120308527,2012-03-13,1845,34.0326,-118.3284
120311448,2012-04-23,1430,34.0183,-118.3182
120309361,2012-03-28,1750,33.9971,-118.3578
120315318,2012-06-22,2355,34.0246,-118.3047
120308291,2012-03-10,1855,34.0174,-118.3045
120309195,2012-03-24,2115,34.0023,-118.3311
120308676,2012-03-17,50,34.0255,-118.3002
120312083,2012-05-06,2130,34.0295,-118.3351
120313104,2012-05-20,1850,34.0109,-118.3045
120307884,2012-03-03,1600,34.0255,-118.3002
120311792,2012-05-02,1730,34.0216,-118.3571
120308832,2012-03-19,330,34.0343,-118.3296
120310132,2012-04-08,1730,33.9993,-118.3244
120311203,2012-04-24,600,34.0234,-118.3317
120315323,2012-06-23,800,34.0349,-118.3177
120310813,2012-04-18,610,34.0184,-118.2915
120410708,2012-06-08,850,34.0736,-118.1662
120409588,2012-05-12,2100,34.0414,-118.2112
120408056,2012-04-04,2359,34.0719,-118.2103
120408721,2012-04-20,2150,34.0431,-118.2185
120409317,2012-05-06,1500,34.0785,-118.1661
120408328,2012-04-12,1145,34.0765,-118.2157
120406717,2012-03-03,1440,34.0278,-118.201
120409154,2012-05-02,715,34.0314,-118.209
120411264,2012-06-21,1500,34.0498,-118.2011
120410348,2012-05-28,1705,34.0455,-118.215
120407878,2012-03-31,9,34.0759,-118.1952
120407595,2012-03-24,1610,34.0793,-118.2119
120410249,2012-05-26,850,34.0695,-118.2143
120410285,2012-05-27,655,34.0372,-118.195
120406787,2012-03-05,1430,34.0452,-118.2041
120406888,2012-03-08,725,34.0488,-118.2123
120410787,2012-06-10,1855,34.0739,-118.1987
120408679,2012-04-19,1835,34.0537,-118.2034
120407577,2012-03-24,705,34.0676,-118.2116
120409917,2012-05-18,2030,34.0308,-118.199
120409018,2012-04-28,1510,34.0245,-118.2143
120411058,2012-06-17,1650,34.0514,-118.2001
120408624,2012-04-19,830,34.0555,-118.223
120408799,2012-04-23,1415,34.0344,-118.2157
120410483,2012-06-02,1430,34.0468,-118.2078
120410176,2012-05-25,2359,34.0458,-118.199
120406835,2012-03-06,1705,34.0205,-118.2024
120410741,2012-06-09,1050,34.0819,-118.2204
120407363,2012-03-16,2100,34.0372,-118.195
120410015,2012-05-22,520,34.0802,-118.1674
120407731,2012-03-27,2245,34.0344,-118.2157
120408989,2012-04-27,1745,34.0716,-118.1727
120409451,2012-05-09,910,34.1045,-118.1848
120409553,2012-05-11,1920,34.0443,-118.211
120408876,2012-04-25,1550,34.0678,-118.2024
120410961,2012-06-14,705,34.0895,-118.176
120407795,2012-03-29,815,34.0738,-118.2078
120407428,2012-03-21,635,34.0791,-118.1624
120407123,2012-03-13,1600,34.098,-118.1622
120407962,2012-04-02,1500,34.0763,-118.2164
120407281,2012-03-17,1330,34.0315,-118.2027
120408099,2012-04-06,745,34.0785,-118.1661
120411299,2012-06-24,15,34.0386,-118.2026
120408211,2012-04-09,1345,34.031,-118.2037
120409641,2012-05-14,935,34.0486,-118.2209
120406972,2012-03-09,2035,34.0373,-118.2043
120409224,2012-05-03,2340,34.0281,-118.2194
120406767,2012-03-05,825,34.043,-118.2217
120407216,2012-03-15,1900,34.092,-118.204
120408504,2012-04-16,1745,34.0256,-118.2178
120410599,2012-06-05,1415,34.0852,-118.1781
120409006,2012-04-28,1210,34.0255,-118.2017
120411005,2012-06-15,1400,34.0765,-118.2144
120411469,2012-06-21,2030,34.0449,-118.2137
120411403,2012-06-25,2240,34.0512,-118.2176
120408250,2012-04-10,1025,34.0218,-118.214
120410840,2012-06-12,640,34.0344,-118.2157
120408468,2012-04-16,1500,34.0267,-118.1985
120409350,2012-05-07,1735,34.0239,-118.2034
120408317,2012-04-12,55,34.0736,-118.2156
120409972,2012-05-21,1100,34.0432,-118.2176
120409870,2012-05-18,1715,34.0218,-118.214
120407319,2012-03-17,1155,34.0791,-118.1624
120407022,2012-03-10,2305,34.0432,-118.2085
120411142,2012-06-19,1200,34.0163,-118.2085
120409443,2012-05-08,1230,34.0755,-118.2104
120407269,2012-03-16,2040,34.1055,-118.1842
120411215,2012-06-20,1940,34.0428,-118.2167
120408692,2012-04-18,1000,34.0509,-118.1932
120407562,2012-03-23,1730,34.0427,-118.2237
120408909,2012-04-26,550,34.0173,-118.22
120407628,2012-03-25,1550,34.066,-118.2168
120407984,2012-04-03,1800,34.0931,-118.1859
120407305,2012-03-18,1710,34.0765,-118.2157
120407943,2012-04-02,930,34.076,-118.217
120409665,2012-05-14,1550,34.0721,-118.2213
120407857,2012-03-30,1300,34.0436,-118.2004
120407489,2012-03-22,1500,34.0417,-118.2142
120410606,2012-06-05,2240,34.0531,-118.1929
120409155,2012-05-02,920,34.085,-118.187
120406727,2012-03-03,2205,34.0265,-118.198
120409270,2012-05-05,940,34.0784,-118.2172
120410186,2012-05-25,1200,34.0188,-118.1973
120408379,2012-04-13,1830,34.0692,-118.1767
120409721,2012-05-16,715,34.0792,-118.2191
120407224,2012-03-15,1946,34.0452,-118.2041
120407925,2012-04-01,1515,34.0315,-118.2152
120409413,2012-05-08,1400,34.0403,-118.2088
120410968,2012-06-14,1045,34.0432,-118.2085
120408152,2012-04-07,1620,34.0843,-118.1769
120410536,2012-06-03,500,34.0359,-118.2012
120408589,2012-04-18,1440,34.0499,-118.2206
120410482,2012-06-02,345,34.021,-118.2123
120411301,2012-06-24,200,34.0845,-118.2002
120409543,2012-05-11,620,34.0466,-118.2174
120408260,2012-04-10,1555,34.0281,-118.2194
120407122,2012-03-13,1540,34.0445,-118.2025
120409470,2012-05-09,2200,34.0527,-118.2135
120408757,2012-04-22,1000,34.053,-118.2038
120409282,2012-05-04,2247,34.0762,-118.2119
120407666,2012-03-26,1100,34.0468,-118.2078
120409114,2012-05-01,845,34.021,-118.2202
120408339,2012-04-12,1840,34.0428,-118.2167
120411260,2012-06-21,1900,34.0751,-118.2157
120408768,2012-04-22,1925,34.0737,-118.2104
120408010,2012-04-04,945,34.0578,-118.2102
120408439,2012-04-16,145,34.0166,-118.205
120410640,2012-06-06,2055,34.1093,-118.1789
120406628,2012-03-01,1720,34.0452,-118.2041
120407544,2012-03-23,1150,34.0443,-118.211
120408377,2012-04-13,1500,34.034,-118.1969
120406931,2012-03-09,2359,34.0579,-118.1968
120409082,2012-04-30,1305,34.0449,-118.2137
120411141,2012-06-19,1020,34.0189,-118.1942
120408511,2012-04-17,1230,34.0814,-118.2257
120409943,2012-05-20,1515,34.0401,-118.2106
120408167,2012-04-08,345,34.0315,-118.2068
120408114,2012-03-29,2015,34.0344,-118.2157
120408959,2012-04-27,800,34.0512,-118.2176
120408666,2012-04-19,1550,34.0391,-118.2174
120406803,2012-03-06,745,34.0755,-118.2104
120410837,2012-06-11,2110,34.0736,-118.2178
120407208,2012-03-15,1325,34.0436,-118.2004
120409912,2012-05-19,1750,34.0873,-118.1716
120410467,2012-06-01,1625,34.0215,-118.1975
120411470,2012-06-27,1430,34.0755,-118.2118
120410925,2012-06-13,1250,34.0358,-118.2189
120406847,2012-03-07,1525,34.0417,-118.2142
120408996,2012-04-27,2230,34.0736,-118.217
120407744,2012-03-28,1000,34.0765,-118.2157
120406775,2012-03-05,820,34.043,-118.2217
120408058,2012-04-05,1020,34.0819,-118.178
120409327,2012-05-06,1920,34.0468,-118.2078
120407845,2012-03-29,1730,34.066,-118.2142
120411280,2012-06-22,2359,34.036,-118.1924
120407427,2012-03-21,550,34.0173,-118.22
120408472,2012-04-16,1905,34.0726,-118.2201
120406976,2012-03-10,1218,34.0445,-118.2025
120408109,2012-04-05,1500,34.0597,-118.2054
120409873,2012-05-19,230,34.0736,-118.2156
120408214,2012-04-09,900,34.0267,-118.1985
120410637,2012-06-06,1630,34.0676,-118.2202
120407272,2012-03-17,1300,34.0173,-118.22
120410511,2012-06-03,640,34.086,-118.1801
120406939,2012-03-09,1245,34.0452,-118.2041
120409592,2012-05-12,210,34.0929,-118.1708
120409462,2012-05-09,2355,34.0841,-118.1848
120411090,2012-06-18,300,34.0628,-118.195
120408333,2012-04-12,1450,34.0501,-118.2152
120407185,2012-03-15,210,34.0278,-118.2188
120410349,2012-05-28,1505,34.0893,-118.1707
120408805,2012-04-23,1500,34.0462,-118.2198
120410856,2012-06-12,1410,34.0938,-118.1624
120408313,2012-04-11,2025,34.0437,-118.2098
120410286,2012-05-27,950,34.08,-118.1918
120407625,2012-03-23,1100,34.019,-118.2079
120409173,2012-05-02,1815,34.0344,-118.2157
120411155,2012-06-19,1930,34.0245,-118.2112
120406884,2012-03-07,1930,34.0344,-118.2157
120406761,2012-03-01,1400,34.0578,-118.2102
120408680,2012-04-19,1940,34.0905,-118.1647
120407519,2012-03-19,800,34.0355,-118.2003
120411275,2012-06-22,1730,34.0344,-118.2157
120408508,2012-04-17,815,34.0424,-118.2226
120407581,2012-03-24,115,34.0423,-118.2155
120410558,2012-06-04,1345,34.075,-118.1802
120408635,2012-04-19,1050,34.0468,-118.2268
120408255,2012-04-10,1640,34.0452,-118.2041
120408166,2012-04-07,2145,34.0784,-118.1937
120410767,2012-06-10,305,34.0751,-118.1735
120407131,2012-03-13,1820,34.0357,-118.2189
120410107,2012-05-23,800,34.0422,-118.2254
120407376,2012-03-20,830,34.0188,-118.201
120407280,2012-03-17,1420,34.0493,-118.2133
120410016,2012-05-22,200,34.0708,-118.2155
120407976,2012-04-03,1115,34.069,-118.1952
120408372,2012-04-13,945,34.0757,-118.1801
120407020,2012-03-11,930,34.093,-118.2058
120409554,2012-05-11,1921,34.0443,-118.211
120410718,2012-06-08,1740,34.0276,-118.2093
120408840,2012-04-24,1425,34.0437,-118.2098
120410094,2012-05-23,2230,34.0865,-118.1647
120408555,2012-04-18,830,34.0936,-118.1902
120410476,2012-06-02,1045,34.0736,-118.2156
120409541,2012-05-11,1700,34.0218,-118.2053
120407977,2012-04-03,835,34.0653,-118.1805
120408259,2012-04-10,1850,34.083,-118.1891
120407582,2012-03-24,1215,34.0645,-118.1967
120406609,2012-03-01,1205,34.0173,-118.22
120409269,2012-05-04,2245,34.0794,-118.2098
120408814,2012-04-24,105,34.0486,-118.2192
120408740,2012-04-21,1445,34.0861,-118.1782
120410700,2012-06-08,815,34.0443,-118.211
120406930,2012-03-08,1925,34.0855,-118.1841
120409052,2012-04-28,1645,34.0308,-118.1966
120406880,2012-03-08,8,34.0737,-118.2117
120411349,2012-06-24,1850,34.0337,-118.1985
120411000,2012-06-15,1230,34.0738,-118.2078
120408769,2012-04-22,2000,34.0373,-118.2043
120407952,2012-04-02,1415,34.0468,-118.2078
120407294,2012-03-18,100,34.0323,-118.2169
120410727,2012-06-08,1800,34.0738,-118.2078
120409404,2012-05-08,1335,34.0719,-118.2103
120407233,2012-03-15,2130,34.082,-118.213
120407627,2012-03-25,1140,34.0423,-118.2155
120409118,2012-05-01,1505,34.0541,-118.2126
120409973,2012-05-19,1605,34.0526,-118.2266
120410082,2012-05-23,2025,34.0728,-118.1802
120409163,2012-05-02,1520,34.0437,-118.2098
120408415,2012-04-09,2200,34.0326,-118.1938
120407321,2012-03-19,820,34.0986,-118.1554
120407110,2012-03-13,525,34.0336,-118.2091
120410278,2012-05-27,115,34.0273,-118.2176
120406728,2012-03-04,1,34.0929,-118.1708
120408902,2012-04-26,750,34.0243,-118.2198
120410832,2012-06-11,1940,34.0234,-118.2177
120407222,2012-03-15,850,34.066,-118.2154
120408510,2012-04-17,930,34.0372,-118.195
120411201,2012-06-20,1550,34.0659,-118.1801
120409941,2012-05-20,1500,34.0417,-118.2142
120408008,2012-04-04,615,34.0702,-118.2103
120408962,2012-04-27,750,34.0189,-118.1942
120407892,2012-03-31,1830,34.0324,-118.198
120406819,2012-03-06,1430,34.0409,-118.2033
120407207,2012-03-15,1440,34.0737,-118.2091
120410452,2012-06-01,730,34.0606,-118.2144
120407553,2012-03-23,1650,34.069,-118.1766
120409296,2012-05-05,1930,34.0241,-118.2059
120406704,2012-03-02,1845,34.0677,-118.1804
120409794,2012-05-17,1310,34.0741,-118.1651
120411013,2012-06-15,1625,34.0256,-118.2299
120406674,2012-03-02,940,34.0281,-118.2194
120407486,2012-03-22,1345,34.0406,-118.2117
120411434,2012-06-26,1815,34.0253,-118.1923
120409661,2012-05-14,1655,34.0737,-118.2144
120407246,2012-03-16,1715,34.0493,-118.2133
120406953,2012-03-09,1445,34.0225,-118.2156
120409445,2012-05-09,900,34.0659,-118.1801
120407415,2012-03-20,2315,34.1093,-118.1789
120410239,2012-05-26,1330,34.0281,-118.2194
120407665,2012-03-25,1035,34.0578,-118.2102
120410786,2012-06-10,1450,34.0746,-118.162
120408364,2012-04-13,740,34.0163,-118.2085
120411242,2012-06-21,1855,34.0256,-118.1992
120411012,2012-06-15,1645,34.0222,-118.2201
120408476,2012-04-16,2110,34.0819,-118.178
120411095,2012-06-18,1310,34.0298,-118.1997
120408475,2012-04-16,2000,34.0831,-118.2119
120410036,2012-05-19,1500,34.0267,-118.1985
120408636,2012-04-19,1450,34.0543,-118.2258
120409905,2012-05-19,1345,34.0375,-118.2137
120407273,2012-03-17,805,34.0423,-118.2155
120407019,2012-03-11,550,34.036,-118.1924
120409469,2012-05-10,240,34.0859,-118.1929
120408898,2012-04-24,1900,34.0732,-118.2189
120409598,2012-05-13,230,34.0303,-118.1924
120407381,2012-03-20,930,34.0222,-118.2201
120408335,2012-04-05,2145,34.0941,-118.16
120407856,2012-03-30,1040,34.0218,-118.214
120411276,2012-06-22,2320,34.0499,-118.226
120407195,2012-03-15,745,34.0355,-118.2003
120407989,2012-04-03,1910,34.063,-118.1921
120407279,2012-03-17,1530,34.0481,-118.2106
120409279,2012-05-05,1450,34.0317,-118.2156
120411289,2012-06-23,1730,34.0485,-118.2115
120406991,2012-03-09,1830,34.0429,-118.2227
120408219,2012-04-10,2125,34.0578,-118.2102
120409937,2012-05-20,1150,34.0737,-118.2117
120406754,2012-03-04,1800,34.0418,-118.1964
120406883,2012-03-07,1800,34.0645,-118.1967
120408690,2012-04-20,1325,34.0779,-118.1671
120407543,2012-03-23,1200,34.0475,-118.2241
120410593,2012-06-05,1230,34.0503,-118.2055
120408160,2012-04-07,2235,34.0525,-118.2205
120410735,2012-06-08,2040,34.0257,-118.2139
120409540,2012-05-11,2000,34.0961,-118.1625
120410881,2012-06-12,2305,34.044,-118.2143
120410117,2012-05-24,740,34.0911,-118.1825
120410520,2012-06-03,1615,34.1002,-118.1967
120408376,2012-04-12,1635,34.0267,-118.1985
120409002,2012-04-28,210,34.0738,-118.1642
120407746,2012-03-28,1115,34.0606,-118.2074
120409328,2012-05-06,2035,34.0798,-118.217
120408078,2012-04-06,315,34.0289,-118.2036
120410328,2012-05-28,110,34.0436,-118.2004
120411241,2012-06-21,2055,34.0253,-118.213
120407953,2012-04-02,1555,34.0762,-118.2224
120408112,2012-04-06,1420,34.0678,-118.2024
120410310,2012-05-27,115,34.0265,-118.2158
120409236,2012-05-04,1035,34.0281,-118.2194
120407589,2012-03-23,1820,34.0728,-118.1802
120408411,2012-04-14,1555,34.0888,-118.1722
120406771,2012-03-05,1315,34.0344,-118.2157
120408536,2012-04-17,1230,34.0243,-118.2198
120409342,2012-05-07,1115,34.0677,-118.1804
120410772,2012-06-10,1420,34.0468,-118.2078
120406916,2012-03-08,1330,34.0726,-118.2201
120407219,2012-03-16,13,34.0243,-118.2198
120409044,2012-04-29,1210,34.0676,-118.2077
120409970,2012-05-21,700,34.0868,-118.177
120411310,2012-06-24,720,34.082,-118.1769
120408966,2012-04-27,1030,34.0738,-118.1642
120409399,2012-05-07,2359,34.0343,-118.2232
120408305,2012-04-11,2020,34.0406,-118.2117
120407243,2012-03-16,1550,34.0251,-118.1995
120409551,2012-05-11,1300,34.0802,-118.178
120410407,2012-05-30,640,34.0737,-118.2091
120408736,2012-04-21,1010,34.0651,-118.2081
120411199,2012-06-20,1550,34.0757,-118.2177
120410688,2012-06-07,2210,34.1056,-118.1843
120407707,2012-03-27,1400,34.0455,-118.215
120406826,2012-03-06,1755,34.0415,-118.2136
120406881,2012-03-07,1830,34.037,-118.2127
120409297,2012-05-05,2145,34.0823,-118.1742
120408770,2012-04-22,1640,34.0364,-118.1955
120407484,2012-03-22,710,34.0512,-118.2176
120409660,2012-05-14,1530,34.0546,-118.2028
120408080,2012-04-06,430,34.0525,-118.2205
120409329,2012-05-06,2125,34.0403,-118.193
120411445,2012-06-27,2359,34.0841,-118.1829
120406607,2012-03-01,700,34.021,-118.2202
120410268,2012-05-26,1830,34.0332,-118.1924
120410225,2012-05-26,130,34.026,-118.2102
120409822,2012-05-17,1230,34.0472,-118.2198
